Timestamp,Maintenance Type,Duration (hours),Downtime (hours)
2023-02-14 01:58:05.508550848,Routine,23,47
2023-02-14 05:28:21.170117008,Preventive,8,6
2023-02-14 08:58:36.831683168,Corrective,13,27
2023-02-14 12:28:52.493249328,Routine,21,44
2023-02-14 15:59:08.154815472,Corrective,12,4
2023-02-14 19:29:23.816381632,Preventive,17,34
2023-02-14 22:59:39.477947792,Preventive,12,34
2023-02-15 02:29:55.139513952,Corrective,11,21
2023-02-15 06:00:10.801080112,Routine,4,29
2023-02-15 09:30:26.462646256,Preventive,10,17
2023-02-15 13:00:42.124212416,Preventive,15,20
2023-02-15 16:30:57.785778576,Preventive,21,34
2023-02-15 20:01:13.447344736,Corrective,21,16
2023-02-15 23:31:29.108910880,Routine,17,4
2023-02-16 03:01:44.770477040,Corrective,16,1
2023-02-16 06:32:00.432043200,Preventive,22,40
2023-02-16 10:02:16.093609360,Routine,1,1
2023-02-16 13:32:31.755175520,Corrective,21,10
2023-02-16 17:02:47.416741664,Preventive,23,21
2023-02-16 20:33:03.078307824,Corrective,17,32
2023-02-17 00:03:18.739873984,Routine,17,46
2023-02-17 03:33:34.401440144,Preventive,21,14
2023-02-17 07:03:50.063006304,Routine,11,3
2023-02-17 10:34:05.724572448,Preventive,13,11
2023-02-17 14:04:21.386138608,Routine,22,34
2023-02-17 17:34:37.047704768,Preventive,19,4
2023-02-17 21:04:52.709270928,Routine,14,46
2023-02-18 00:35:08.370837088,Routine,9,42
2023-02-18 04:05:24.032403232,Routine,12,41
2023-02-18 07:35:39.693969392,Preventive,10,10
2023-02-18 11:05:55.355535552,Preventive,13,36
2023-02-18 14:36:11.017101712,Preventive,17,18
2023-02-18 18:06:26.678667856,Routine,3,38
2023-02-18 21:36:42.340234016,Corrective,16,32
2023-02-19 01:06:58.001800176,Preventive,16,26
2023-02-19 04:37:13.663366336,Routine,9,31
2023-02-19 08:07:29.324932496,Routine,3,24
2023-02-19 11:37:44.986498640,Preventive,23,23
2023-02-19 15:08:00.648064800,Preventive,19,12
2023-02-19 18:38:16.309630960,Preventive,14,7
2023-02-19 22:08:31.971197120,Corrective,15,15
2023-02-20 01:38:47.632763280,Routine,5,5
2023-02-20 05:09:03.294329424,Routine,12,27
2023-02-20 08:39:18.955895584,Routine,21,37
2023-02-20 12:09:34.617461744,Routine,15,7
2023-02-20 15:39:50.279027904,Routine,20,47
2023-02-20 19:10:05.940594064,Routine,15,18
2023-02-20 22:40:21.602160208,Routine,12,16
2023-02-21 02:10:37.263726368,Preventive,13,19
2023-02-21 05:40:52.925292528,Routine,20,25
2023-02-21 09:11:08.586858688,Corrective,5,17
2023-02-21 12:41:24.248424832,Corrective,5,31
2023-02-21 16:11:39.909990992,Corrective,18,6
2023-02-21 19:41:55.571557152,Preventive,11,37
2023-02-21 23:12:11.233123312,Routine,5,29
2023-02-22 02:42:26.894689472,Corrective,9,29
2023-02-22 06:12:42.556255616,Corrective,17,38
2023-02-22 09:42:58.217821776,Routine,12,24
2023-02-22 13:13:13.879387936,Preventive,22,14
2023-02-22 16:43:29.540954096,Preventive,11,43
2023-02-22 20:13:45.202520256,Routine,4,43
2023-02-22 23:44:00.864086400,Routine,21,9
2023-02-23 03:14:16.525652560,Corrective,7,13
2023-02-23 06:44:32.187218720,Routine,10,9
2023-02-23 10:14:47.848784880,Preventive,20,33
2023-02-23 13:45:03.510351024,Routine,3,18
2023-02-23 17:15:19.171917184,Corrective,12,13
2023-02-23 20:45:34.833483344,Preventive,16,41
2023-02-24 00:15:50.495049504,Routine,20,16
2023-02-24 03:46:06.156615664,Corrective,20,21
2023-02-24 07:16:21.818181808,Routine,13,38
2023-02-24 10:46:37.479747968,Preventive,2,0
2023-02-24 14:16:53.141314128,Preventive,12,43
2023-02-24 17:47:08.802880288,Routine,1,17
2023-02-24 21:17:24.464446448,Routine,4,16
2023-02-25 00:47:40.126012592,Corrective,17,47
2023-02-25 04:17:55.787578752,Routine,13,45
2023-02-25 07:48:11.449144912,Corrective,22,20
2023-02-25 11:18:27.110711072,Routine,19,29
2023-02-25 14:48:42.772277232,Routine,16,15
2023-02-25 18:18:58.433843376,Preventive,6,28
2023-02-25 21:49:14.095409536,Corrective,13,33
2023-02-26 01:19:29.756975696,Routine,7,16
2023-02-26 04:49:45.418541856,Corrective,16,0
2023-02-26 08:20:01.080108000,Preventive,17,28
2023-02-26 11:50:16.741674160,Corrective,17,4
2023-02-26 15:20:32.403240320,Preventive,9,19
2023-02-26 18:50:48.064806480,Preventive,9,1
2023-02-26 22:21:03.726372640,Corrective,19,21
2023-02-27 01:51:19.387938784,Corrective,13,38
2023-02-27 05:21:35.049504944,Preventive,18,11
2023-02-27 08:51:50.711071104,Corrective,7,10
2023-02-27 12:22:06.372637264,Corrective,14,13
2023-02-27 15:52:22.034203424,Corrective,18,11
2023-02-27 19:22:37.695769568,Corrective,22,13
2023-02-27 22:52:53.357335728,Corrective,23,27
2023-02-28 02:23:09.018901888,Corrective,14,38
2023-02-28 05:53:24.680468048,Corrective,16,14
2023-02-28 09:23:40.342034208,Routine,12,29
2023-02-28 12:53:56.003600352,Corrective,17,22
2023-02-28 16:24:11.665166512,Routine,19,39
2023-02-28 19:54:27.326732672,Preventive,7,22
2023-02-28 23:24:42.988298832,Corrective,7,37
2023-03-01 02:54:58.649864976,Routine,17,30
2023-03-01 06:25:14.311431136,Routine,9,25
2023-03-01 09:55:29.972997296,Corrective,22,15
2023-03-01 13:25:45.634563456,Preventive,21,21
2023-03-01 16:56:01.296129616,Routine,14,32
2023-03-01 20:26:16.957695760,Corrective,4,9
2023-03-01 23:56:32.619261920,Corrective,20,36
2023-03-02 03:26:48.280828080,Preventive,17,19
2023-03-02 06:57:03.942394240,Routine,6,17
2023-03-02 10:27:19.603960400,Routine,14,6
2023-03-02 13:57:35.265526544,Preventive,2,22
2023-03-02 17:27:50.927092704,Routine,6,17
2023-03-02 20:58:06.588658864,Corrective,4,18
2023-03-03 00:28:22.250225024,Preventive,22,39
2023-03-03 03:58:37.911791168,Routine,19,18
2023-03-03 07:28:53.573357328,Preventive,7,6
2023-03-03 10:59:09.234923488,Preventive,13,37
2023-03-03 14:29:24.896489648,Preventive,22,45
2023-03-03 17:59:40.558055808,Corrective,6,46
2023-03-03 21:29:56.219621952,Routine,15,21
2023-03-04 01:00:11.881188112,Preventive,20,22
2023-03-04 04:30:27.542754272,Routine,1,3
2023-03-04 08:00:43.204320432,Routine,5,43
2023-03-04 11:30:58.865886592,Preventive,18,23
2023-03-04 15:01:14.527452736,Preventive,15,16
2023-03-04 18:31:30.189018896,Routine,13,8
2023-03-04 22:01:45.850585056,Preventive,16,31
2023-03-05 01:32:01.512151216,Routine,11,10
2023-03-05 05:02:17.173717376,Preventive,6,32
2023-03-05 08:32:32.835283520,Preventive,9,46
2023-03-05 12:02:48.496849680,Routine,1,13
2023-03-05 15:33:04.158415840,Routine,9,3
2023-03-05 19:03:19.819982000,Preventive,12,40
2023-03-05 22:33:35.481548144,Preventive,7,31
2023-03-06 02:03:51.143114304,Preventive,15,7
2023-03-06 05:34:06.804680464,Routine,15,23
2023-03-06 09:04:22.466246624,Routine,23,22
2023-03-06 12:34:38.127812784,Preventive,21,37
2023-03-06 16:04:53.789378928,Routine,12,9
2023-03-06 19:35:09.450945088,Routine,17,11
2023-03-06 23:05:25.112511248,Routine,3,34
2023-03-07 02:35:40.774077408,Preventive,4,20
2023-03-07 06:05:56.435643568,Corrective,17,12
2023-03-07 09:36:12.097209712,Routine,17,7
2023-03-07 13:06:27.758775872,Corrective,15,3
2023-03-07 16:36:43.420342032,Preventive,22,8
2023-03-07 20:06:59.081908192,Preventive,13,39
2023-03-07 23:37:14.743474352,Preventive,1,0
2023-03-08 03:07:30.405040496,Routine,12,19
2023-03-08 06:37:46.066606656,Corrective,1,33
2023-03-08 10:08:01.728172816,Preventive,14,20
2023-03-08 13:38:17.389738976,Corrective,6,12
2023-03-08 17:08:33.051305120,Preventive,10,37
2023-03-08 20:38:48.712871280,Routine,4,5
2023-03-09 00:09:04.374437440,Preventive,10,40
2023-03-09 03:39:20.036003600,Corrective,16,44
2023-03-09 07:09:35.697569760,Routine,4,20
2023-03-09 10:39:51.359135904,Routine,19,10
2023-03-09 14:10:07.020702064,Corrective,8,20
2023-03-09 17:40:22.682268224,Corrective,16,40
2023-03-09 21:10:38.343834384,Corrective,13,24
2023-03-10 00:40:54.005400544,Preventive,21,2
2023-03-10 04:11:09.666966688,Preventive,22,22
2023-03-10 07:41:25.328532848,Corrective,12,30
2023-03-10 11:11:40.990099008,Corrective,10,11
2023-03-10 14:41:56.651665168,Routine,2,25
2023-03-10 18:12:12.313231312,Corrective,1,35
2023-03-10 21:42:27.974797472,Routine,8,40
2023-03-11 01:12:43.636363632,Routine,12,34
2023-03-11 04:42:59.297929792,Corrective,15,31
2023-03-11 08:13:14.959495952,Preventive,7,13
2023-03-11 11:43:30.621062096,Preventive,19,3
2023-03-11 15:13:46.282628256,Corrective,16,43
2023-03-11 18:44:01.944194416,Preventive,7,9
2023-03-11 22:14:17.605760576,Corrective,3,21
2023-03-12 01:44:33.267326736,Corrective,3,24
2023-03-12 05:14:48.928892880,Preventive,23,8
2023-03-12 08:45:04.590459040,Preventive,12,36
2023-03-12 12:15:20.252025200,Routine,1,12
2023-03-12 15:45:35.913591360,Routine,5,10
2023-03-12 19:15:51.575157520,Routine,10,20
2023-03-12 22:46:07.236723664,Preventive,13,41
2023-03-13 02:16:22.898289824,Corrective,9,31
2023-03-13 05:46:38.559855984,Corrective,19,12
2023-03-13 09:16:54.221422144,Routine,15,13
2023-03-13 12:47:09.882988288,Routine,14,15
2023-03-13 16:17:25.544554448,Routine,6,15
2023-03-13 19:47:41.206120608,Corrective,10,33
2023-03-13 23:17:56.867686768,Preventive,18,38
2023-03-14 02:48:12.529252928,Preventive,3,18
2023-03-14 06:18:28.190819072,Routine,15,13
2023-03-14 09:48:43.852385232,Corrective,18,0
2023-03-14 13:18:59.513951392,Corrective,22,0
2023-03-14 16:49:15.175517552,Routine,17,36
2023-03-14 20:19:30.837083712,Routine,3,4
2023-03-14 23:49:46.498649856,Preventive,4,34
2023-03-15 03:20:02.160216016,Preventive,4,18
2023-03-15 06:50:17.821782176,Corrective,16,16
2023-03-15 10:20:33.483348336,Corrective,22,14
2023-03-15 13:50:49.144914496,Routine,2,12
2023-03-15 17:21:04.806480640,Corrective,15,46
2023-03-15 20:51:20.468046800,Corrective,21,2
2023-03-16 00:21:36.129612960,Routine,14,3
2023-03-16 03:51:51.791179120,Routine,10,22
2023-03-16 07:22:07.452745264,Corrective,9,45
2023-03-16 10:52:23.114311424,Preventive,11,4
2023-03-16 14:22:38.775877584,Preventive,22,30
2023-03-16 17:52:54.437443744,Corrective,22,27
2023-03-16 21:23:10.099009904,Routine,21,47
2023-03-17 00:53:25.760576048,Corrective,18,21
2023-03-17 04:23:41.422142208,Preventive,17,5
2023-03-17 07:53:57.083708368,Preventive,9,1
2023-03-17 11:24:12.745274528,Routine,16,4
2023-03-17 14:54:28.406840688,Corrective,18,2
2023-03-17 18:24:44.068406832,Preventive,4,21
2023-03-17 21:54:59.729972992,Preventive,20,6
2023-03-18 01:25:15.391539152,Preventive,22,29
2023-03-18 04:55:31.053105312,Corrective,20,38
2023-03-18 08:25:46.714671456,Routine,5,26
2023-03-18 11:56:02.376237616,Preventive,12,27
2023-03-18 15:26:18.037803776,Preventive,11,19
2023-03-18 18:56:33.699369936,Routine,8,8
2023-03-18 22:26:49.360936096,Routine,7,41
2023-03-19 01:57:05.022502240,Corrective,3,20
2023-03-19 05:27:20.684068400,Preventive,19,18
2023-03-19 08:57:36.345634560,Preventive,7,46
2023-03-19 12:27:52.007200720,Routine,13,36
2023-03-19 15:58:07.668766880,Preventive,6,42
2023-03-19 19:28:23.330333024,Preventive,5,20
2023-03-19 22:58:38.991899184,Routine,13,17
2023-03-20 02:28:54.653465344,Preventive,5,27
2023-03-20 05:59:10.315031504,Routine,22,10
2023-03-20 09:29:25.976597664,Preventive,13,6
2023-03-20 12:59:41.638163808,Corrective,3,44
2023-03-20 16:29:57.299729968,Preventive,13,33
2023-03-20 20:00:12.961296128,Corrective,15,9
2023-03-20 23:30:28.622862288,Routine,1,45
2023-03-21 03:00:44.284428432,Routine,23,28
2023-03-21 06:30:59.945994592,Corrective,12,15
2023-03-21 10:01:15.607560752,Preventive,22,8
2023-03-21 13:31:31.269126912,Preventive,7,2
2023-03-21 17:01:46.930693072,Routine,17,22
2023-03-21 20:32:02.592259216,Preventive,6,22
2023-03-22 00:02:18.253825376,Preventive,23,4
2023-03-22 03:32:33.915391536,Preventive,9,3
2023-03-22 07:02:49.576957696,Routine,17,44
2023-03-22 10:33:05.238523856,Preventive,22,10
2023-03-22 14:03:20.900090000,Corrective,14,34
2023-03-22 17:33:36.561656160,Preventive,12,3
2023-03-22 21:03:52.223222320,Routine,1,12
2023-03-23 00:34:07.884788480,Corrective,21,39
2023-03-23 04:04:23.546354640,Corrective,9,20
2023-03-23 07:34:39.207920784,Routine,5,37
2023-03-23 11:04:54.869486944,Corrective,23,35
2023-03-23 14:35:10.531053104,Corrective,6,40
2023-03-23 18:05:26.192619264,Preventive,7,0
2023-03-23 21:35:41.854185408,Preventive,23,7
2023-03-24 01:05:57.515751568,Preventive,18,20
2023-03-24 04:36:13.177317728,Routine,17,21
2023-03-24 08:06:28.838883888,Corrective,23,30
2023-03-24 11:36:44.500450048,Corrective,8,27
2023-03-24 15:07:00.162016192,Preventive,21,6
2023-03-24 18:37:15.823582352,Routine,10,42
2023-03-24 22:07:31.485148512,Preventive,2,41
2023-03-25 01:37:47.146714672,Routine,22,16
2023-03-25 05:08:02.808280832,Routine,5,9
2023-03-25 08:38:18.469846976,Routine,7,20
2023-03-25 12:08:34.131413136,Preventive,6,22
2023-03-25 15:38:49.792979296,Corrective,3,4
2023-03-25 19:09:05.454545456,Corrective,18,16
2023-03-25 22:39:21.116111600,Preventive,18,47
2023-03-26 02:09:36.777677760,Preventive,7,45
2023-03-26 05:39:52.439243920,Routine,18,10
2023-03-26 09:10:08.100810080,Routine,22,19
2023-03-26 12:40:23.762376240,Corrective,13,0
2023-03-26 16:10:39.423942384,Corrective,8,9
2023-03-26 19:40:55.085508544,Preventive,4,1
2023-03-26 23:11:10.747074704,Corrective,18,15
2023-03-27 02:41:26.408640864,Routine,6,31
2023-03-27 06:11:42.070207024,Corrective,2,42
2023-03-27 09:41:57.731773168,Preventive,23,39
2023-03-27 13:12:13.393339328,Preventive,5,17
2023-03-27 16:42:29.054905488,Routine,15,13
2023-03-27 20:12:44.716471648,Routine,12,8
2023-03-27 23:43:00.378037808,Routine,10,46
2023-03-28 03:13:16.039603952,Preventive,3,24
2023-03-28 06:43:31.701170112,Routine,7,46
2023-03-28 10:13:47.362736272,Preventive,2,7
2023-03-28 13:44:03.024302432,Corrective,4,0
2023-03-28 17:14:18.685868576,Routine,10,38
2023-03-28 20:44:34.347434736,Corrective,12,0
2023-03-29 00:14:50.009000896,Corrective,2,29
2023-03-29 03:45:05.670567056,Routine,10,30
2023-03-29 07:15:21.332133216,Preventive,7,27
2023-03-29 10:45:36.993699360,Corrective,10,31
2023-03-29 14:15:52.655265520,Preventive,8,14
2023-03-29 17:46:08.316831680,Routine,5,10
2023-03-29 21:16:23.978397840,Preventive,3,0
2023-03-30 00:46:39.639964000,Routine,1,24
2023-03-30 04:16:55.301530144,Corrective,18,1
2023-03-30 07:47:10.963096304,Preventive,12,40
2023-03-30 11:17:26.624662464,Routine,12,17
2023-03-30 14:47:42.286228624,Corrective,16,33
2023-03-30 18:17:57.947794784,Preventive,5,45
2023-03-30 21:48:13.609360928,Routine,7,23
2023-03-31 01:18:29.270927088,Preventive,22,18
2023-03-31 04:48:44.932493248,Routine,2,24
2023-03-31 08:19:00.594059408,Corrective,8,40
2023-03-31 11:49:16.255625552,Corrective,13,24
2023-03-31 15:19:31.917191712,Preventive,9,45
2023-03-31 18:49:47.578757872,Preventive,11,30
2023-03-31 22:20:03.240324032,Corrective,19,22
2023-04-01 01:50:18.901890192,Corrective,22,20
2023-04-01 05:20:34.563456336,Routine,17,10
2023-04-01 08:50:50.225022496,Routine,14,38
2023-04-01 12:21:05.886588656,Preventive,20,46
2023-04-01 15:51:21.548154816,Preventive,10,30
2023-04-01 19:21:37.209720976,Corrective,20,41
2023-04-01 22:51:52.871287120,Preventive,1,39
2023-04-02 02:22:08.532853280,Preventive,2,19
2023-04-02 05:52:24.194419440,Preventive,8,17
2023-04-02 09:22:39.855985600,Routine,5,16
2023-04-02 12:52:55.517551744,Routine,1,45
2023-04-02 16:23:11.179117904,Preventive,20,35
2023-04-02 19:53:26.840684064,Corrective,12,29
2023-04-02 23:23:42.502250224,Preventive,2,47
2023-04-03 02:53:58.163816384,Corrective,7,29
2023-04-03 06:24:13.825382528,Corrective,22,33
2023-04-03 09:54:29.486948688,Preventive,1,27
2023-04-03 13:24:45.148514848,Corrective,8,32
2023-04-03 16:55:00.810081008,Preventive,9,35
2023-04-03 20:25:16.471647168,Routine,16,44
2023-04-03 23:55:32.133213312,Preventive,23,31
2023-04-04 03:25:47.794779472,Preventive,14,19
2023-04-04 06:56:03.456345632,Routine,21,3
2023-04-04 10:26:19.117911792,Preventive,4,32
2023-04-04 13:56:34.779477952,Corrective,1,22
2023-04-04 17:26:50.441044096,Preventive,14,18
2023-04-04 20:57:06.102610256,Corrective,5,37
2023-04-05 00:27:21.764176416,Routine,2,0
2023-04-05 03:57:37.425742576,Preventive,22,8
2023-04-05 07:27:53.087308720,Routine,19,46
2023-04-05 10:58:08.748874880,Preventive,12,17
2023-04-05 14:28:24.410441040,Routine,17,17
2023-04-05 17:58:40.072007200,Preventive,18,10
2023-04-05 21:28:55.733573360,Preventive,20,37
2023-04-06 00:59:11.395139504,Routine,17,2
2023-04-06 04:29:27.056705664,Corrective,12,28
2023-04-06 07:59:42.718271824,Routine,3,27
2023-04-06 11:29:58.379837984,Preventive,11,39
2023-04-06 15:00:14.041404144,Corrective,3,16
2023-04-06 18:30:29.702970288,Preventive,22,28
2023-04-06 22:00:45.364536448,Preventive,14,34
2023-04-07 01:31:01.026102608,Corrective,2,4
2023-04-07 05:01:16.687668768,Routine,13,33
2023-04-07 08:31:32.349234928,Corrective,6,37
2023-04-07 12:01:48.010801072,Corrective,10,40
2023-04-07 15:32:03.672367232,Preventive,1,4
2023-04-07 19:02:19.333933392,Routine,7,25
2023-04-07 22:32:34.995499552,Corrective,11,19
2023-04-08 02:02:50.657065696,Preventive,14,1
2023-04-08 05:33:06.318631856,Preventive,16,42
2023-04-08 09:03:21.980198016,Corrective,22,29
2023-04-08 12:33:37.641764176,Corrective,6,43
2023-04-08 16:03:53.303330336,Corrective,17,7
2023-04-08 19:34:08.964896480,Preventive,2,23
2023-04-08 23:04:24.626462640,Preventive,19,7
2023-04-09 02:34:40.288028800,Preventive,19,26
2023-04-09 06:04:55.949594960,Corrective,17,45
2023-04-09 09:35:11.611161120,Preventive,19,45
2023-04-09 13:05:27.272727264,Routine,11,31
2023-04-09 16:35:42.934293424,Corrective,13,40
2023-04-09 20:05:58.595859584,Routine,16,45
2023-04-09 23:36:14.257425744,Preventive,17,25
2023-04-10 03:06:29.918991888,Routine,18,35
2023-04-10 06:36:45.580558048,Corrective,2,45
2023-04-10 10:07:01.242124208,Preventive,15,42
2023-04-10 13:37:16.903690368,Routine,15,13
2023-04-10 17:07:32.565256528,Corrective,17,15
2023-04-10 20:37:48.226822672,Routine,8,47
2023-04-11 00:08:03.888388832,Preventive,2,10
2023-04-11 03:38:19.549954992,Routine,6,4
2023-04-11 07:08:35.211521152,Corrective,10,37
2023-04-11 10:38:50.873087312,Routine,14,3
2023-04-11 14:09:06.534653456,Corrective,9,7
2023-04-11 17:39:22.196219616,Corrective,10,36
2023-04-11 21:09:37.857785776,Routine,15,31
2023-04-12 00:39:53.519351936,Routine,18,15
2023-04-12 04:10:09.180918096,Corrective,18,36
2023-04-12 07:40:24.842484240,Routine,17,33
2023-04-12 11:10:40.504050400,Preventive,1,6
2023-04-12 14:40:56.165616560,Routine,20,9
2023-04-12 18:11:11.827182720,Preventive,21,3
2023-04-12 21:41:27.488748864,Corrective,2,25
2023-04-13 01:11:43.150315024,Preventive,21,46
2023-04-13 04:41:58.811881184,Preventive,3,22
2023-04-13 08:12:14.473447344,Preventive,5,32
2023-04-13 11:42:30.135013504,Corrective,18,34
2023-04-13 15:12:45.796579648,Corrective,3,44
2023-04-13 18:43:01.458145808,Preventive,14,19
2023-04-13 22:13:17.119711968,Corrective,17,9
2023-04-14 01:43:32.781278128,Routine,22,43
2023-04-14 05:13:48.442844288,Routine,10,17
2023-04-14 08:44:04.104410432,Preventive,15,13
2023-04-14 12:14:19.765976592,Corrective,23,23
2023-04-14 15:44:35.427542752,Corrective,21,22
2023-04-14 19:14:51.089108912,Corrective,8,16
2023-04-14 22:45:06.750675056,Routine,10,13
2023-04-15 02:15:22.412241216,Preventive,6,29
2023-04-15 05:45:38.073807376,Corrective,5,4
2023-04-15 09:15:53.735373536,Corrective,7,47
2023-04-15 12:46:09.396939696,Routine,17,46
2023-04-15 16:16:25.058505840,Routine,4,32
2023-04-15 19:46:40.720072000,Routine,20,24
2023-04-15 23:16:56.381638160,Corrective,18,38
2023-04-16 02:47:12.043204320,Corrective,13,26
2023-04-16 06:17:27.704770480,Preventive,5,11
2023-04-16 09:47:43.366336624,Corrective,22,21
2023-04-16 13:17:59.027902784,Routine,17,42
2023-04-16 16:48:14.689468944,Preventive,19,35
2023-04-16 20:18:30.351035104,Preventive,10,5
2023-04-16 23:48:46.012601264,Corrective,21,19
2023-04-17 03:19:01.674167408,Preventive,17,29
2023-04-17 06:49:17.335733568,Preventive,16,11
2023-04-17 10:19:32.997299728,Routine,17,11
2023-04-17 13:49:48.658865888,Routine,20,40
2023-04-17 17:20:04.320432032,Routine,9,4
2023-04-17 20:50:19.981998192,Corrective,18,15
2023-04-18 00:20:35.643564352,Preventive,14,15
2023-04-18 03:50:51.305130512,Routine,16,41
2023-04-18 07:21:06.966696672,Routine,6,40
2023-04-18 10:51:22.628262816,Preventive,10,30
2023-04-18 14:21:38.289828976,Preventive,17,18
2023-04-18 17:51:53.951395136,Preventive,10,33
2023-04-18 21:22:09.612961296,Corrective,5,39
2023-04-19 00:52:25.274527456,Preventive,5,19
2023-04-19 04:22:40.936093600,Corrective,19,7
2023-04-19 07:52:56.597659760,Routine,3,12
2023-04-19 11:23:12.259225920,Routine,23,25
2023-04-19 14:53:27.920792080,Preventive,5,24
2023-04-19 18:23:43.582358240,Corrective,17,34
2023-04-19 21:53:59.243924384,Preventive,11,36
2023-04-20 01:24:14.905490544,Corrective,1,43
2023-04-20 04:54:30.567056704,Routine,18,15
2023-04-20 08:24:46.228622864,Corrective,20,43
2023-04-20 11:55:01.890189008,Routine,3,33
2023-04-20 15:25:17.551755168,Routine,23,5
2023-04-20 18:55:33.213321328,Routine,8,35
2023-04-20 22:25:48.874887488,Corrective,22,3
2023-04-21 01:56:04.536453648,Routine,17,42
2023-04-21 05:26:20.198019792,Routine,19,23
2023-04-21 08:56:35.859585952,Preventive,13,46
2023-04-21 12:26:51.521152112,Preventive,23,13
2023-04-21 15:57:07.182718272,Routine,23,44
2023-04-21 19:27:22.844284432,Corrective,19,25
2023-04-21 22:57:38.505850576,Preventive,11,30
2023-04-22 02:27:54.167416736,Routine,18,43
2023-04-22 05:58:09.828982896,Routine,17,25
2023-04-22 09:28:25.490549056,Routine,3,14
2023-04-22 12:58:41.152115200,Corrective,5,47
2023-04-22 16:28:56.813681360,Corrective,17,28
2023-04-22 19:59:12.475247520,Preventive,23,47
2023-04-22 23:29:28.136813680,Preventive,17,38
2023-04-23 02:59:43.798379840,Corrective,4,23
2023-04-23 06:29:59.459945984,Routine,9,2
2023-04-23 10:00:15.121512144,Corrective,12,39
2023-04-23 13:30:30.783078304,Preventive,23,24
2023-04-23 17:00:46.444644464,Preventive,5,3
2023-04-23 20:31:02.106210624,Preventive,10,26
2023-04-24 00:01:17.767776768,Preventive,7,17
2023-04-24 03:31:33.429342928,Corrective,1,42
2023-04-24 07:01:49.090909088,Preventive,2,14
2023-04-24 10:32:04.752475248,Preventive,15,42
2023-04-24 14:02:20.414041408,Corrective,9,9
2023-04-24 17:32:36.075607552,Preventive,17,34
2023-04-24 21:02:51.737173712,Corrective,5,9
2023-04-25 00:33:07.398739872,Routine,12,34
2023-04-25 04:03:23.060306032,Corrective,15,9
2023-04-25 07:33:38.721872176,Preventive,14,46
2023-04-25 11:03:54.383438336,Corrective,19,36
2023-04-25 14:34:10.045004496,Routine,2,20
2023-04-25 18:04:25.706570656,Routine,13,9
2023-04-25 21:34:41.368136816,Routine,22,31
2023-04-26 01:04:57.029702960,Preventive,2,7
2023-04-26 04:35:12.691269120,Corrective,2,45
2023-04-26 08:05:28.352835280,Preventive,2,11
2023-04-26 11:35:44.014401440,Corrective,8,4
2023-04-26 15:05:59.675967600,Routine,20,30
2023-04-26 18:36:15.337533744,Routine,13,22
2023-04-26 22:06:30.999099904,Preventive,12,23
2023-04-27 01:36:46.660666064,Preventive,11,34
2023-04-27 05:07:02.322232224,Routine,4,42
2023-04-27 08:37:17.983798384,Preventive,9,36
2023-04-27 12:07:33.645364528,Preventive,22,38
2023-04-27 15:37:49.306930688,Routine,11,32
2023-04-27 19:08:04.968496848,Routine,20,7
2023-04-27 22:38:20.630063008,Corrective,9,17
2023-04-28 02:08:36.291629152,Preventive,13,37
2023-04-28 05:38:51.953195312,Corrective,7,22
2023-04-28 09:09:07.614761472,Preventive,8,3
2023-04-28 12:39:23.276327632,Preventive,3,27
2023-04-28 16:09:38.937893792,Corrective,5,28
2023-04-28 19:39:54.599459936,Preventive,8,0
2023-04-28 23:10:10.261026096,Preventive,2,7
2023-04-29 02:40:25.922592256,Corrective,6,10
2023-04-29 06:10:41.584158416,Preventive,18,10
2023-04-29 09:40:57.245724576,Routine,17,10
2023-04-29 13:11:12.907290720,Preventive,7,42
2023-04-29 16:41:28.568856880,Preventive,16,18
2023-04-29 20:11:44.230423040,Corrective,14,29
2023-04-29 23:41:59.891989200,Routine,7,14
2023-04-30 03:12:15.553555344,Routine,22,45
2023-04-30 06:42:31.215121504,Corrective,23,3
2023-04-30 10:12:46.876687664,Preventive,7,37
2023-04-30 13:43:02.538253824,Routine,4,22
2023-04-30 17:13:18.199819984,Corrective,7,4
2023-04-30 20:43:33.861386128,Preventive,21,8
2023-05-01 00:13:49.522952288,Preventive,5,31
2023-05-01 03:44:05.184518448,Corrective,8,30
2023-05-01 07:14:20.846084608,Corrective,4,2
2023-05-01 10:44:36.507650768,Routine,7,44
2023-05-01 14:14:52.169216912,Routine,18,15
2023-05-01 17:45:07.830783072,Routine,22,35
2023-05-01 21:15:23.492349232,Corrective,11,41
2023-05-02 00:45:39.153915392,Preventive,13,45
2023-05-02 04:15:54.815481552,Preventive,9,10
2023-05-02 07:46:10.477047696,Preventive,17,32
2023-05-02 11:16:26.138613856,Corrective,18,45
2023-05-02 14:46:41.800180016,Preventive,23,13
2023-05-02 18:16:57.461746176,Corrective,13,20
2023-05-02 21:47:13.123312320,Corrective,10,41
2023-05-03 01:17:28.784878480,Corrective,4,36
2023-05-03 04:47:44.446444640,Corrective,8,6
2023-05-03 08:18:00.108010800,Routine,4,11
2023-05-03 11:48:15.769576960,Preventive,15,3
2023-05-03 15:18:31.431143104,Preventive,20,43
2023-05-03 18:48:47.092709264,Routine,22,23
2023-05-03 22:19:02.754275424,Routine,7,46
2023-05-04 01:49:18.415841584,Routine,14,37
2023-05-04 05:19:34.077407744,Preventive,23,38
2023-05-04 08:49:49.738973888,Routine,22,2
